 x,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
3985,2020/03/20,Tibet Shigatse 5.9 earthquake occurred in the city,西藏日喀则市发生5.9级地震,6222498,36,"['西藏', '日喀则', '日喀则市', '发生', '5.9', '级', '地震']",
3986,2020/03/20,Three thousand crow kill theme song,三千鸦杀主题曲,6222494,37,"['三千', '鸦杀', '主题', '主题曲']",
3987,2020/03/20,Qingdao Laoshan burst fire,青岛崂山突发山火,6076165,38,"['青岛', '崂山', '突发', '山火']",
3988,2020/03/20,Zhang Meng Zhang Meng response,张檬回应张萌,6076157,39,"['张檬', '回应', '张萌']",
3989,2020/03/20,Small building was expelled,小楼被开除,6076121,40,"['小楼', '被', '开除']",
3990,2020/03/20,Wuhan 32 Thanksgiving Poster,武汉32张感恩海报,5756681,41,"['武汉', '32', '张', '感恩', '海报']",
3991,2020/03/20,Zhong Nanshan no seat tickets,钟南山的无座票,5734471,42,"['南山', '钟南山', '的', '无', '座票']",
3992,2020/03/20,"US cumulative confirmed the new crown rose to 13,350 cases of pneumonia",美国累计确诊新冠肺炎升至13350例,5713025,43,"['美国', '累计', '确诊', '新冠', '肺炎', '升至', '13350', '例']",
3993,2020/03/20,James sun with his wife at home exercise selfie,詹姆斯晒与妻子在家锻炼自拍,5691139,44,"['詹姆斯', '晒', '与', '妻子', '在家', '锻炼', '自拍']",
3994,2020/03/20,Mayor Italian online hate people,意大利市长在线怼市民,5626124,45,"['大利', '意大利', '市长', '在线', '怼', '市民']",
3995,2020/03/20,Charmaine's first vibrato,佘诗曼的第一条抖音,5612669,46,"['佘诗曼', '的', '第一', '一条', '第一条', '抖音']",
3996,2020/03/20,Beijing woman diagnosed with a family to be dismissed US companies,带全家来京确诊女子被美国公司解雇,5609253,47,"['带', '全家', '来京', '确诊', '女子', '被', '美国', '国公', '公司', '美国公司', '解雇']",
3997,2020/03/20,Guangzhou is now building a continuous drop objects from high altitude,广州一大厦现连续高空砸物事件,5608650,48,"['广州', '一', '大厦', '现', '连续', '高空', '砸物', '事件']",
3998,2020/03/20,Lakers two players infected with the new virus crown,湖人两位球员感染新冠病毒,5397190,49,"['湖人', '两位', '球员', '感染', '新冠', '病毒']",
3999,2020/03/20,39 cases of new confirmed cases nationwide,全国新增确诊病例39例,5074110,50,"['全国', '新增', '确诊', '病例', '39', '例']",
4000,2020/03/21,Guan Xiaotong Qing style snake,关晓彤青蛇造型,13682008,1,"['关晓彤', '青蛇', '造型']",
4001,2020/03/21,Menghe Tang Dapeng than the heart overturned,孟鹤堂大鹏比心翻车,13076986,2,"['孟鹤堂', '大鹏', '比心', '翻车']",
4002,2020/03/21,Vibrato you watch movies free big winner,抖音请你免费看电影大赢家,11949349,3,"['抖音', '请', '你', '免费', '看', '电影', '赢家', '大赢家']",
4003,2020/03/21,Chongqing loud noise,重庆巨响,11836358,4,"['重庆', '巨响']",
4004,2020/03/21,Foreign embassies and consulates in the diagnosis can be reported to China,在国外确诊可向中国使领馆报告,11598746,5,"['在', '国外', '确诊', '可', '向', '中国', '领馆', '使领馆', '报告']",
4005,2020/03/21,Trump announced that New York State is a major epidemic disaster area,特朗普宣布纽约州为疫情重大灾区,11382640,6,"['特朗普', '宣布', '纽约', '纽约州', '为', '疫情', '重大', '灾区']",
4006,2020/03/21,China's new crown vaccine has been injected into the human body,中国新冠疫苗已经注射进人体,10830510,7,"['中国', '新冠', '疫苗', '已经', '注射', '进', '人体']",
4007,2020/03/21,Yi Xi smelt one thousand porters had asked to go to Wuhan,易烊千玺曾要求去武汉当搬运工,10548103,8,"['易', '烊', '千玺', '曾', '要求', '去', '武汉', '当', '搬运', '搬运工']",
4008,2020/03/21,Northeast sauce unexpected live show his face,东北酱直播意外露脸,9894829,9,"['东北', '酱', '直播', '意外', '露脸']",
4009,2020/03/21,Guards makeup,逆天化妆术,9879159,10,"['逆天', '化妆', '术']",
4010,2020/03/21,Trump acknowledged the relationship people can detect priority,特朗普承认有关系的人能优先检测,9792171,11,"['特朗普', '承认', '有', '关系', '的', '人能', '优先', '检测']",
4011,2020/03/21,Liu Yan Tian was reprimanded point fondue,柳岩点火锅遭田雨训斥,9565444,12,"['柳岩点', '火锅', '遭田雨', '训斥']",
4012,2020/03/21,National new cases of 41 cases,全国新增确诊病例41例,9288794,13,"['全国', '新增', '确诊', '病例', '41', '例']",
4013,2020/03/21,Half-face clown makeup,半面小丑妆,8999173,14,"['半面', '小丑', '妆']",
4014,2020/03/21,Trump epidemic briefing doze,特朗普在疫情简报会上打瞌睡,8867466,15,"['特朗普', '在', '疫情', '简报', '会上', '瞌睡', '打瞌睡']",
4015,2020/03/21,Dong Xuan live response,董璇直播回应,8295648,16,"['董璇', '直播', '回应']",
4016,2020/03/21,Yoon Beijing Opera,尹正京剧扮相,8227803,17,"['尹正', '京剧', '扮相']",
4017,2020/03/21,Li Jiaqi when live dog into chaos,李佳琦直播时狗狗乱入,7987311,18,"['李佳琦', '直播', '时', '狗狗', '乱入']",
4018,2020/03/21,Huachen Yu falls,华晨宇 降临,7948805,19,"['华晨', '宇', ' ', '降临']",
4019,2020/03/21,Lin Yun Zhang Xincheng Naicha,林允张新成喝奶茶,7852488,20,"['林允', '张新成', '喝', '奶茶']",
4020,2020/03/21,Italian hospital internal screen,意大利医院内部画面,7851505,21,"['大利', '意大利', '医院', '内部', '画面']",
4021,2020/03/21,Mayor Italian online hate people,意大利市长在线怼市民,7849568,22,"['大利', '意大利', '市长', '在线', '怼', '市民']",
4022,2020/03/21,Julian Cheung Anita son,张智霖袁咏仪儿子,7709998,23,"['张智霖', '袁咏仪', '儿子']",
4023,2020/03/21,Dapeng school mom marriage,学大鹏妈妈征婚,7600858,24,"['学', '大鹏', '妈妈', '征婚']",
4024,2020/03/21,Party secretary Ezhou mayor bowed to thank the medical team,鄂州市委书记市长鞠躬感谢医疗队,7593112,25,"['鄂州', '市委', '书记', '市委书记', '市长', '鞠躬', '感谢', '医疗', '医疗队']",
4025,2020/03/21,Lou Yi Xiao home-made ice cream roll,娄艺潇自制冰淇淋翻车,7582037,26,"['娄艺潇', '自制', '冰淇淋', '翻车']",
4026,2020/03/21,Five evaporation technology giant $ 1.3 trillion,五大科技巨头蒸发1.3万亿美元,7510120,27,"['五大', '科技', '巨头', '蒸发', '1.3', '万亿', '美元', '亿美元', '万亿美元']",
4027,2020/03/21,Kanye,Kanye,7468641,28,['Kanye'],
4028,2020/03/21,James sun with his wife at home exercise selfie,詹姆斯晒与妻子在家锻炼自拍,7398933,29,"['詹姆斯', '晒', '与', '妻子', '在家', '锻炼', '自拍']",
4029,2020/03/21,China has announced to provide assistance to 82 countries,中国已宣布向82个国家提供援助,7345385,30,"['中国', '已', '宣布', '向', '82', '个', '国家', '提供', '援助', '提供援助']",
4030,2020/03/21,Inter vegetarian vine,藤间斋,7112699,31,"['藤间', '斋']",
4031,2020/03/21,"Wuhan, the official response was a neighbor driving a nurse",官方回应武汉一护士遭邻居驱赶,7108415,32,"['官方', '回应', '武汉', '一', '护士', '遭', '邻居', '驱赶']",
4032,2020/03/21,Fujian Pingtan blue tears wonders,福建平潭蓝眼泪奇观,6922978,33,"['福建', '平潭', '蓝', '眼泪', '奇观']",
4033,2020/03/21,Wu Lei diagnosed with pneumonia new crown,武磊确诊新冠肺炎,6881182,34,"['武磊', '确诊', '新冠', '肺炎']",
4034,2020/03/21,Too sweet candy stew Sydney,冰糖炖雪梨太甜了,6599837,35,"['冰糖', '炖', '雪梨', '太甜', '了']",
4035,2020/03/21,Glass kiss every female nurse with her boyfriend licensing,隔玻璃亲吻的女护士与男友领证,6596772,36,"['隔', '玻璃', '亲吻', '的', '护士', '女护士', '与', '男友', '领证']",
4036,2020/03/21,Beijing woman diagnosed with a family to be dismissed US companies,带全家来京确诊女子被美国公司解雇,6542318,37,"['带', '全家', '来京', '确诊', '女子', '被', '美国', '国公', '公司', '美国公司', '解雇']",
4037,2020/03/21,Hubei green code should isolate it at their own expense,有湖北绿码也要自费隔离吗,6416111,38,"['有', '湖北', '绿码', '也', '要', '自费', '隔离', '吗']",
4038,2020/03/21,Tumbler girl wearing a mask to return to work,不倒翁女孩戴口罩复工,6331424,39,"['倒翁', '不倒翁', '女孩', '戴', '口罩', '复工']",
4039,2020/03/21,Handong Jun indiscriminate use of face,韩东君乱用脸,6325952,40,"['韩', '东君', '乱用', '脸']",
4040,2020/03/21,Please say you often lose three things,请说出你常丢的三样东西,6311418,41,"['说出', '请说出', '你常', '丢', '的', '三样', '东西']",
4041,2020/03/21,Xu Mita northeast sauce was pressed romance,东北酱遭许美达逼问恋情,6302752,42,"['东北', '酱', '遭许', '美达', '逼问', '恋情']",
4042,2020/03/21,Apple's Chinese official website of each person may purchase two iPhone,苹果中国官网每人限购两部iPhone,6230322,43,"['苹果', '中国', '官网', '每人', '限购', '两部', 'iPhone']",
4043,2020/03/21,Such information is easy to shoot video identity exposed,这样拍视频身份证信息易暴露,6195909,44,"['这样', '拍', '视频', '身份', '身份证', '信息', '易', '暴露']",
4044,2020/03/21,India sixth inscription Chinese Chess,印度第六次申遗中国象棋,6130221,45,"['印度', '第六', '六次', '第六次', '申遗', '中国', '象棋', '中国象棋']",
4045,2020/03/21,Ren Jialun heart-warming responses care Fans,任嘉伦暖心回复医护粉丝,5954515,46,"['任嘉伦暖心', '回复', '医护', '粉丝']",
4046,2020/03/21,Ecuador mayor sent the aircraft stopped on the runway fleet,厄瓜多尔市长派车队上跑道拦飞机,5911306,47,"['多尔', '厄瓜多尔', '市长', '派', '车队', '上', '跑道', '拦', '飞机']",
4047,2020/03/21,India black bus gang rape culprits were executed,印度黑公交轮奸案主犯被执行死刑,5906705,48,"['印度', '黑', '公交', '轮奸', '轮奸案', '主犯', '被', '执行', '死刑']",
4048,2020/03/21,Zhang take a ride on a live cell phone fell in the pot,张乘乘直播手机掉火锅里了,5899165,49,"['张乘', '乘', '直播', '手机', '掉', '火锅', '里', '了']",
4049,2020/03/21,Han Xue sing rap,韩雪唱rap,5896240,50,"['韩雪唱', 'rap']",
4050,2020/03/22,Academician Zhong Nanshan handprints sent No. 01,钟南山院士送出01号手印,13578046,1,"['南山', '钟南山', '院士', '送出', '01', '号', '手印']",
4051,2020/03/22,Trump acknowledged the relationship people can detect priority,特朗普承认有关系的人能优先检测,10442944,2,"['特朗普', '承认', '有', '关系', '的', '人能', '优先', '检测']",
4052,2020/03/22,Liu Yan Tian was reprimanded point fondue,柳岩点火锅遭田雨训斥,10083923,3,"['柳岩点', '火锅', '遭田雨', '训斥']",
4053,2020/03/22,Happy family invited to participate in Hunan medical record,快乐家族邀请湖南医疗队参与录制,10038215,4,"['快乐', '家族', '邀请', '湖南', '医疗', '医疗队', '参与', '录制']",
4054,2020/03/22,Park guest sword Itaewon Class,朴宝剑客串梨泰院Class,9450905,5,"['朴', '宝剑', '客串', '梨泰院', 'Class']",
4055,2020/03/22,84-year-old academician Zhong Nanshan drying Menus,84岁钟南山院士晒餐单,9255754,6,"['84', '岁', '南山', '钟南山', '院士', '晒', '餐单']",
4056,2020/03/22,Panda laugh live performance,熊猫绩笑直播,9248272,7,"['熊猫', '绩笑', '直播']",
4057,2020/03/22,Northeast sauce unexpected live show his face,东北酱直播意外露脸,9107837,8,"['东北', '酱', '直播', '意外', '露脸']",
4058,2020/03/22,Li Xueqin Live 8 blind men overturned,李雪琴直播相亲8男翻车,9016216,9,"['李雪琴', '直播', '相亲', '8', '男', '翻车']",
4059,2020/03/22,Zhejiang much as one second change of weather,浙江多地一秒变天,8796575,10,"['浙江', '多地', '一秒', '变天']",
4060,2020/03/22,Half-face clown makeup,半面小丑妆,8660099,11,"['半面', '小丑', '妆']",
4061,2020/03/22,Liu Yan live disco,柳岩直播蹦迪,8479367,12,"['柳岩', '直播', '蹦迪']",
4062,2020/03/22,Lou Yi Xiao home-made ice cream roll,娄艺潇自制冰淇淋翻车,8311658,13,"['娄艺潇', '自制', '冰淇淋', '翻车']",
4063,2020/03/22,Yiyangqianxi spacesuit,易烊千玺宇航服,8289433,14,"['易', '烊', '千玺', '宇航', '宇航服']",
4064,2020/03/22,Lu drizzle dressing,吕小雨 变装,8183961,15,"['吕', '小雨', ' ', '变装']",
4065,2020/03/22,Liu Yan marriage,柳岩征婚,8067706,16,"['柳岩', '征婚']",
4066,2020/03/22,President of Serbia kisses the flag,塞尔维亚总统亲吻五星红旗,7961087,17,"['塞尔', '维亚', '塞尔维', '塞尔维亚', '总统', '亲吻', '五星', '红旗', '五星红旗']",
4067,2020/03/22,Yoon Beijing Opera,尹正京剧扮相,7829589,18,"['尹正', '京剧', '扮相']",
4068,2020/03/22,The vast majority parts of the country may achieve one yard pass,全国绝大多数地区可实现一码通行,7797622,19,"['全国', '绝大', '大多', '多数', '大多数', '绝大多数', '地区', '可', '实现', '一', '码', '通行']",
4069,2020/03/22,After the parties back to see the child's secret Huanggang volume,当事孩子看到带回的黄冈密卷后,7763262,20,"['当事', '孩子', '看到', '带回', '的', '黄冈', '密卷', '后']",
4070,2020/03/22,Huachen Yu falls,华晨宇 降临,7642650,21,"['华晨', '宇', ' ', '降临']",
4071,2020/03/22,Micro letter officially supports deep color mode,微信正式支持深色模式,7594721,22,"['微信', '正式', '支持', '深色', '模式']",
4072,2020/03/22,Italian daily new cases of 6557 cases,意大利单日新增确诊6557例,7502460,23,"['大利', '意大利', '单日', '新增', '确诊', '6557', '例']",
4073,2020/03/22,No ventilation chorus challenge,不换气合唱挑战,7440791,24,"['不', '换气', '合唱', '挑战']",
4074,2020/03/22,C irreplaceable position Debut,C位出道无可替代,7437142,25,"['C', '位出', '道', '无可', '替代', '无可替代']",
4075,2020/03/22,All the way to the starting acceleration,一路出发加速度,7395329,26,"['一路', '出发', '加速', '速度', '加速度']",
4076,2020/03/22,Zhang take a ride on a live cell phone fell in the pot,张乘乘直播手机掉火锅里了,7255820,27,"['张乘', '乘', '直播', '手机', '掉', '火锅', '里', '了']",
4077,2020/03/22,46 cases of new confirmed cases nationwide,全国新增确诊病例46例,7161002,28,"['全国', '新增', '确诊', '病例', '46', '例']",
4078,2020/03/22,Fujian Pingtan blue tears wonders,福建平潭蓝眼泪奇观,7010078,29,"['福建', '平潭', '蓝', '眼泪', '奇观']",
4079,2020/03/22,N Number of rooms,N号房间,7009934,30,"['N', '号', '房间']",
4080,2020/03/22,Kanye,Kanye,6950031,31,['Kanye'],
4081,2020/03/22,A family of six arrived in Beijing confirmed four people from the United Kingdom,一家6口从英国抵京确诊4人,6930683,32,"['一家', '6', '口', '从', '英国', '抵京', '确诊', '4', '人']",
4082,2020/03/22,High Fire Fire challenge submarine game,高火火挑战潜水艇游戏,6859705,33,"['高火火', '挑战', '潜水', '潜水艇', '游戏']",
