,,title_translate,title,searchCount,"Coron-Related ( 1 yes, 0 not ) "
 2020-03-15 14:40:02, 2020-03-15 09:56:02,Guangdong imported cases of confirmed cases of the initiative to declare a history of exposure,广东输入病例主动申报确诊病例接触史,496918,1
 2020-03-15 14:52:02, 2020-03-15 07:38:02,If one day you inform the school,假如有一天通知你开学了,466464,1
 2020-03-15 14:12:02, 2020-03-15 11:28:02,"Chinese epidemic prevention supplies arrived in Turin, Italy rush to the rescue",中国驰援意大利防疫物资运抵都灵,439469,1
 2020-03-15 14:28:01, 2020-03-15 10:00:02,WHO questioned the British herd immunity method,世卫组织质疑英国群体免疫方法,419858,1
 2020-03-15 19:12:02, 2020-03-15 09:44:01,Most want to cancel a course,最想取消的一门课,366008,1
 2020-03-15 14:08:02, 2020-03-15 11:24:01,Spanish police advised people to go home UAV,西班牙警方无人机劝民众回家,365826,
 2020-03-15 13:02:02, 2020-03-15 09:50:02,Jiangsu All cases were cured,江苏所有病例全部治愈,365109,
 2020-03-15 13:12:02, 2020-03-15 11:42:01,Only three percent of respondents were satisfied with the results of rights,仅三成受访者对维权结果满意,333348,
 2020-03-15 12:42:02, 2020-03-15 08:58:01,CCTV broadcast the documentary treatment of severe cases,央视播出重症病例救治纪实,325790,
 2020-03-15 12:46:01, 2020-03-15 07:46:01,Spanish Prime Minister wife has been diagnosed with pneumonia new crown,西班牙首相妻子已确诊新冠肺炎,317468,1
 2020-03-15 14:12:02, 2020-03-15 08:46:02,The White House and Trump body temperature check all contacts,白宫查所有与特朗普接触者体温,303140,1
 2020-03-15 14:00:02, 2020-03-15 07:34:02,Iranian Vice President female rehabilitation,伊朗女副总统康复,298434,
 2020-03-15 14:30:02, 2020-03-15 11:44:02,Chongqing confirmed cases cleared,重庆确诊病例清零,295581,1
 2020-03-15 13:34:01, 2020-03-15 09:14:02,Batman Tingpai,蝙蝠侠停拍,292611,1
 2020-03-15 12:46:01, 2020-03-15 09:08:01,"The owner, police said four car glass theft",车主报警称4块车玻璃被盗,287531,
 2020-03-15 13:10:02, 2020-03-15 11:36:02,Pistons do not plan to detect other staff,活塞不计划检测其他人员,282259,1
 2020-03-15 12:46:01, 2020-03-15 07:28:01,Screening new crown pneumonia detect early lung cancer,筛查新冠肺炎查出早期肺癌,278827,1
 2020-03-15 12:44:02, 2020-03-15 08:40:02,Wang does not send Ethernet Specter,王以太不选派克特,271742,
 2020-03-15 12:26:02, 2020-03-15 09:50:02,Zhejiang new cases of four cases of foreign input,浙江新增4例境外输入病例,263448,1
 2020-03-15 12:36:02, 2020-03-15 08:46:02,Overseas return home to hide the fact that four people detained in Henan Jiaozuo,隐瞒境外回国事实河南焦作4人被拘,260230,
 2020-03-15 17:00:02, 2020-03-15 11:52:02,Wu large cherry broadcast schedule,武大樱花直播日程,258133,
 2020-03-15 15:58:02, 2020-03-15 11:56:01,The complexity of the patients with severe psychological problems than expected,重症患者心理问题复杂程度超乎想象,257533,
 2020-03-29 14:52:01, 2019-11-03 11:28:01,Chalk mold test,粉笔模考,257066,
 2020-03-15 13:28:02, 2020-03-15 12:08:02,Lincoln Park,林肯公园,254062,
 2020-03-15 13:58:01, 2020-03-15 10:48:02,2020 World Sport for All Congress canceled,2020年世界体育大会取消,252709,1
 2020-03-15 19:24:01, 2020-03-15 11:36:02,Anqing 47 acres of canola flower open,安庆47万亩油菜花开了,239128,
 2020-03-15 12:24:01, 2020-03-15 08:34:01,Because the poor have received and which grievances,因为穷而受过哪些委屈,214599,
 2020-03-15 12:18:01, 2020-03-15 10:18:02,Montenegro announced the closure of schools and border points,黑山宣布关闭学校和边境点,187703,1
,,#VALUE!,,,
 2020-03-16 10:44:02, 2020-03-15 21:18:02,ZHANG Wen-hong said the epidemic has been basically impossible to end this summer,张文宏称疫情今夏结束基本已不可能,2896027,1
 2020-03-16 09:48:02, 2020-03-15 23:22:02,"Germany will close the border with France, Austria and Switzerland",德国将关闭与法国瑞士奥地利的边境,1629368,1
 2020-03-16 12:38:01, 2020-03-15 23:30:01,Cloakroom Zhang day love,张天爱的衣帽间,1250650,
 2020-03-16 09:22:02, 2020-03-15 20:16:02,Kids Do you have a lot of questions of provenance,小朋友你是否有很多问号的出处,1238374,
 2020-03-16 09:38:01, 2020-03-15 22:18:02,Ye Donglie find Stella apology,叶东烈找斯黛拉道歉,1219413,
 2020-03-16 10:18:02, 2020-03-15 22:12:02,Palace Beibei and her husband quarrel,宫蓓蓓和老公吵架,1090833,
 2020-03-16 10:00:02, 2020-03-15 22:12:02,Beijing yesterday new imported cases to initiate an investigation in Thailand,北京昨新增泰国输入病例被立案调查,1076662,1
 2020-03-16 10:32:01, 2020-03-15 21:34:02,How not to mention a great word for snow snow,怎样不提雪字描述雪很大,980352,
 2020-03-16 08:40:02, 2020-03-15 20:30:01,Small peanut blind monk,小花生的盲僧,757126,
 2020-04-06 09:22:02, 2019-10-27 23:08:02,Every day,天天向上,740604,
 2020-03-16 08:24:02, 2020-03-15 21:10:02,Room bright family ties,房似锦断绝家庭关系,736629,
 2020-03-16 09:32:01, 2020-03-15 19:44:02,Fully reflects the importance of the withdrawal of,充分体现到撤回的重要性,586355,
 2020-03-16 09:58:02, 2020-03-15 22:10:02,Bonnie who set,邦尼人设,570674,
 2020-03-16 09:04:01, 2020-03-15 19:46:01,"Beijing Xiaotangshan Hospital, all medical equipment in place",北京小汤山医院所有医疗设备就位,503988,1
 2020-03-16 08:56:01, 2020-03-15 19:46:01,Britain called on the government to sign over 10 million active prevention and control,英国超10万人签字呼吁政府积极防控,499856,
 2020-03-16 09:18:01, 2020-03-15 23:22:02,Baby face girls face value Contest,娃娃脸女生颜值大赛,498190,
 2020-03-16 10:18:02, 2020-03-15 22:16:01,Shocking incident occurred dorm,宿舍里发生的震惊事件,493898,
 2020-03-20 19:58:02, 2020-02-21 20:16:02,settle down,安家,487341,
 2020-03-16 07:00:02, 2020-03-15 23:38:02,IOC employees will work from home,国际奥委会员工将在家上班,484457,
 2020-03-16 07:54:02, 2020-03-15 23:18:02,The Netherlands confirmed a total of 1135 cases of pneumonia new crown,荷兰累计确诊新冠肺炎1135例,478515,1
 2020-03-17 20:48:01, 2020-03-15 17:14:02,Qiu Chen,邱晨,473976,
 2020-03-16 08:40:02, 2020-03-15 21:44:01,Spain growth in 2000 cases of pneumonia crown new day,西班牙一日增长2000例新冠肺炎,470585,1
 2020-03-16 07:10:01, 2020-03-15 19:00:02,Yan mask seal is live value,被口罩封印住的颜值,432493,1
 2020-03-16 09:14:02, 2020-03-15 20:54:02,Pets really do relieve loneliness,养宠物真的能缓解孤独吗,403706,
 2020-03-16 09:10:02, 2020-03-15 17:28:01,The most silent bought fakes,买过最无语的假货,371033,
 2020-03-16 07:16:01, 2020-03-15 18:28:02,Sun Mi open microblogging,宣美开微博,334017,
 2020-03-16 10:16:01, 2020-03-15 23:04:02,Menghe Tang cute,孟鹤堂好可爱,329875,
 2020-03-16 09:24:02, 2020-03-15 21:42:01,Housing bright brother useless,房似锦弟弟窝囊,328622,
 2020-03-16 09:20:01, 2020-03-15 16:24:01,Norway will seek medical materials imported from China,挪威将寻求从中国进口医疗物资,305072,1
 2020-03-16 09:18:01, 2020-03-15 22:36:02,Xu aunt protection bright room,徐姑姑保护房似锦,284813,
 2020-03-16 08:46:02, 2020-03-15 22:22:02,Russian soldiers show mechanical exoskeleton,俄军展示机械外骨骼战士,272735,
 2020-03-16 07:40:02, 2020-03-15 21:24:02,Pan your angry rain,潘贵雨气人,270152,
 2020-03-16 08:02:02, 2020-03-15 20:02:02,Son back to the hotel to pay homage to his father collapse site,儿子重返酒店坍塌现场祭奠父亲,263565,
 2020-03-16 09:16:01, 2020-03-15 14:00:02,UN Secretary-General called for global co-declared war on the new crown,联合国秘书长呼吁全球共同向新冠宣战,263023,1
 2020-03-16 07:28:02, 2020-03-15 18:16:02,Britain will self-segregation 70 years old,英国将自我隔离70岁以上老人,262822,1
 2020-03-16 07:38:01, 2019-11-17 15:46:02,Yang Qi letter,杨奇函,256502,
 2020-03-16 08:58:02, 2020-03-15 22:18:02,Canola flower,油菜花,255756,
 2020-03-16 08:40:02, 2020-03-15 21:28:01,In those years drenched in rain idol,那些年在偶像剧里淋过的雨,248380,
 2020-03-16 07:28:02, 2020-03-15 22:16:01,Gansu new one cases of imported cases in Egypt,甘肃新增1例埃及输入病例,247358,1
 2020-03-16 07:12:01, 2020-03-15 18:16:02,When the teacher added after parental micro-letter,当老师加了家长微信后,222629,
 2020-03-16 08:14:02, 2020-03-15 22:16:01,If tomorrow can travel,假如明天可以出行,219259,
 2020-03-16 07:26:02, 2020-03-15 21:12:02,More seized substandard masks on a tear rotten,多地查获不合格口罩一撕就烂,215311,1
 2020-03-16 08:40:02, 2020-03-15 21:48:02,After clearing the air show Relay care ward,清零后医护接力展示空病房,198679,1
 2020-03-16 08:02:02, 2020-03-15 19:04:02,You are Jiangsu team cute little,你是江苏队小可爱,191577,
 2020-03-16 07:00:02, 2020-03-15 20:38:02,Guangzhou's first cases reported outside input,广州报告首例境外输入病例,175651,
 2020-03-16 07:26:02, 2020-03-15 19:46:01,Inventory star cos too cartoon image,盘点明星cos过的动漫形象,173124,
 2020-03-16 06:56:02, 2020-03-15 18:58:02,Students use the train ticket was extended to May 31,火车学生票使用时间延长至5月31日,155872,1
 2020-03-16 01:14:01, 2020-03-15 17:16:01,Puff steal home,Puff偷家,146637,
 2020-03-16 04:36:02, 2020-03-15 20:08:02,Immigration outside Anhui all centralized quarantine 14 days,境外入境安徽一律集中隔离14天,120767,1
,,#VALUE!,,,
 2020-03-16 19:30:02, 2020-03-16 11:26:01,Tang Yi Xin belly,唐艺昕肚子,5306012,
 2020-03-16 15:50:02, 2020-03-16 10:18:02,American men live shots into the US media rebuked,美国男子冲入美媒直播镜头怒斥,4718744,
 2020-03-16 18:10:02, 2020-03-16 10:12:02,Huang Shuhao monk,黄书豪出家,4242090,
 2020-03-16 18:06:02, 2020-03-16 11:00:02,Heiwa,黑娃,2291111,
 2020-03-16 16:44:02, 2020-03-16 08:04:01,Zhao Zhiwei did not love derailment,赵志伟 没恋爱没出轨,2087388,
 2020-03-16 16:40:01, 2020-03-16 11:38:01,Wuhan is still sporadic cases of community,武汉仍有社区散发病例,1578858,1
 2020-03-16 15:20:02, 2020-03-16 11:20:01,Xinjiang hair masks after school free for students,新疆开学后将免费为学生发口罩,1516774,1
 2020-03-16 14:16:01, 2020-03-16 11:04:02,German users to follow Italy balcony singing,德国网友效仿意大利阳台高歌,1132002,
 2020-03-16 15:42:02, 2020-03-16 09:40:02,Trump said the White House and epidemic prevention extraordinary results,特朗普称白宫防疫成效非凡,837010,1
 2020-03-16 14:04:02, 2020-03-16 09:52:02,South Korea two consecutive days of less than 100 cases of new cases,韩国连续两天新增病例低于100例,809315,1
 2020-03-16 15:42:02, 2020-03-16 07:30:02,Bell questioned the green bag you two clips,包贝尔质疑青你2剪辑,790459,
 2020-03-16 13:56:01, 2020-03-16 09:38:01,90-year-old refused to be afraid to waste resources needle injection therapy,90岁老人怕浪费资源拔针拒绝治疗,766334,
 2020-03-16 16:02:02, 2020-03-16 09:16:01,Confirmed cases outside of China more than China,中国以外确诊病例超过中国,714558,1
 2020-03-16 13:00:02, 2020-03-16 10:24:01,Xinjiang early high school grades school,新疆初高中毕业年级开学,704795,1
 2020-03-16 14:36:02, 2020-03-16 09:00:02,"US media said, or 100 million Americans will be infected with a new crown",美媒称或有100万美国人将感染新冠,697991,1
 2020-03-16 19:14:02, 2020-03-16 11:40:02,Zhang Yu Jian said Yu Shuxin crazy,张雨剑说虞书欣疯疯癫癫,688595,
 2020-03-16 14:52:02, 2020-03-16 11:42:02,Singapore criticized the British policy of combating the disease in Switzerland,新加坡批评英国瑞士抗疫政策,659473,1
 2020-03-16 13:52:02, 2020-03-16 11:22:02,Xinjiang earthquake,新疆地震,651831,
 2020-03-16 14:46:01, 2020-03-16 10:22:02,742 Love Sauce,742爱酱,627459,
 2020-03-16 14:34:02, 2020-03-16 11:14:01,UAVs really making Americans supermarket queues,无人机实拍美国民众超市排长队,586757,
 2020-03-16 17:02:02, 2020-03-16 10:44:02,CardiB show off themselves to board the China News,CardiB炫耀自己登上中国新闻,582402,
 2020-03-16 16:00:02, 2020-03-16 11:20:01,The amount of work hours of Internet,上网课时的作业量,561823,1
 2020-03-16 15:40:02, 2020-03-16 11:58:02,Brazil's president appeared on the streets of isolation,巴西总统隔离期现身街头,550015,1
 2020-03-16 13:26:02, 2020-03-16 09:46:02,ZTE,中兴通讯,499449,
 2020-03-16 14:16:01, 2020-03-16 10:24:01,China will take measures to help Spain fight the epidemic,中方将采取措施协助西班牙抗击疫情,490285,1
 2020-03-16 14:18:02, 2020-03-16 07:24:01,Leo Ku when dad,古巨基当爸,486722,
 2020-03-16 15:54:02, 2020-03-16 09:38:01,British epidemic,英国疫情,478257,1
 2020-03-16 15:36:02, 2020-03-16 09:36:02,Xu aunt bright room roof kiss,房似锦徐姑姑屋顶吻,466357,
 2020-03-23 12:50:02, 2020-03-09 08:44:02,Different degrees invasion,异度侵入,458741,
 2020-03-16 13:02:02, 2020-03-16 10:20:01,"More than 40,000 families worrying about",4万多个家庭的牵肠挂肚,457519,
 2020-03-16 13:52:02, 2020-03-16 10:20:01,Universal Music CEO confirmed the new crown,环球音乐CEO确诊新冠,440090,1
 2020-03-16 13:04:02, 2020-03-16 10:34:02,Wuhan University Yun-kun,武汉大学云赏樱,383696,1
 2020-03-16 13:00:02, 2020-03-16 11:46:02,Overseas Immigration Inner Mongolia isolation of centralized medical observation 14 days,境外入境内蒙古集中隔离医学观察14天,326033,1
 2020-03-16 12:42:02, 2020-03-16 07:40:02,Italian newspaper obituary of a change of more than 10 semi-,意大利报纸讣告由1页半变10余页,316431,
 2020-03-16 12:48:02, 2020-03-16 11:48:02,Do not fill out health declaration form will be convicted and punished,不如实填报健康申明卡将定罪处罚,308872,
 2020-03-16 13:34:01, 2020-03-16 11:58:02,Wuhan police Li Yin,武汉民警李寅,304916,1
 2020-03-16 12:44:02, 2020-03-16 07:02:01,Eggs fairy practice,鸡蛋的神仙做法,297869,
 2020-03-16 12:42:02, 2020-03-16 11:20:01,The central bank conducted 100 billion yuan a year MLF operation,央行开展1000亿元1年期MLF操作,295532,
 2020-03-16 12:54:01, 2020-03-16 07:02:01,The most novel nonsense plot,小说中最扯淡的情节,290019,
 2020-03-16 15:42:02, 2020-03-16 11:58:02,Modern Family dog ​​actor's death,摩登家庭狗狗演员去世,281884,
 2020-03-16 13:18:02, 2020-03-16 11:52:02,Mexican festival drawing huge crowds,墨西哥音乐节人山人海,245271,
 2020-03-16 17:08:02, 2020-03-16 12:06:02,79-year-old grandmother patients are staged escape plan marker,79岁患者奶奶上演逃跑计划被盯防,244671,
 2020-03-16 12:34:01, 2020-03-16 11:52:02,Fear of being dominated by mom,被妈妈支配的恐惧,243389,
 2020-03-16 12:26:02, 2020-03-16 11:52:02,"Harbin after the snow, it's beautiful",雪后的哈尔滨好美,241428,
 2020-03-16 12:20:02, 2020-03-16 11:50:01,State All England crown feather 0,全英赛国羽0冠,239606,
 2020-03-16 17:14:01, 2020-03-16 12:08:01,Ten self-made female billionaires China accounted for nine seats,十大白手起家女富豪中国占九席,237620,
 2020-03-16 12:44:02, 2020-03-16 10:00:02,Add 5 to 12 cases outside input,5地新增境外输入病例12例,235549,1
 2020-03-16 12:40:01, 2020-03-16 10:36:01,Bond girl Kurylenko diagnosed with pneumonia new crown,邦女郎柯瑞兰寇确诊新冠肺炎,234983,1
 2020-03-16 12:40:01, 2020-03-16 10:42:02,Cruise ship carrying 600 people ran aground in the waters of the Bahamas,载600人游轮在巴哈马海域搁浅,221426,
 2020-03-16 12:38:01, 2020-03-15 23:30:01,Cloakroom Zhang day love,张天爱的衣帽间,205658,
,,#VALUE!,,,
 2020-03-17 12:40:02, 2020-03-16 20:34:01,People's Daily commentary Qiu Chen,人民日报评邱晨,3294717,
 2020-03-17 11:10:02, 2020-03-16 22:22:02,Qiu Chen shut down social media accounts,邱晨关闭社交媒体账号,2664829,1
 2020-03-17 09:28:02, 2020-03-16 21:28:02,The next two years the main institutions vacant post to recruit college graduates,今明两年事业单位空缺岗主招高校毕业生,1341763,
 2020-03-17 08:30:01, 2020-03-16 23:16:02,Malaysia,马来西亚,1283877,
 2020-03-17 08:58:02, 2020-03-16 21:18:02,Li Lanjuan talk about herd immunity,李兰娟谈群体免疫,1172366,1
 2020-03-17 08:30:01, 2020-03-16 19:24:02,What is within easy Mao busy,毛不易 什么是忙内,972213,
 2020-03-20 19:58:02, 2020-02-21 20:16:02,settle down,安家,924787,
 2020-03-17 08:00:02, 2020-03-16 19:16:02,Apple was fined 1.1 billion euros,苹果被罚款11亿欧元,910700,
 2020-03-17 08:38:02, 2020-03-16 21:58:02,Pakistani President's visit to China Alwi,巴基斯坦总统阿尔维访华,859667,
 2020-03-17 08:36:01, 2020-03-16 21:40:02,US stocks opened fuse,美股开盘熔断,824679,
 2020-03-17 08:42:02, 2020-03-16 21:40:02,Zhang Weili responded opponent will do plastic surgery,张伟丽回应对手将做整形手术,813853,
 2020-03-17 07:18:02, 2020-03-16 17:14:01,Serbian President help China,塞尔维亚总统求助中国,812131,
 2020-03-17 08:30:01, 2020-03-16 22:38:01,Chinese medicine treatment experience is the highlight of China's fight against SARS scheme,中医治疗经验是中国抗疫方案的亮点,808572,1
